# HI-Small_accounts.csv(IBM AMLworld)에서 추출한 은행 참조 — HI-Small 재생 전용(HI-Large는 같은 코드에 다른 이름). country는 "<Country> Bank #N" 형식에서만 추출
bank_id,name,country
34235,Italy Bank #978,Italy
34236,France Bank #4803,France
34239,France Bank #4693,France
34240,Spain Bank #1255,Spain
34241,France Bank #765,France
34244,Cyprus Bank #622,Cyprus
34246,Italy Bank #4972,Italy
34249,Germany Bank #548,Germany
34254,Germany Bank #559,Germany
34256,France Bank #5482,France
34258,Golden Community Bank,
34259,Bank of Newbury,
34260,Greece Bank #4290,Greece
34261,Germany Bank #550,Germany
34262,France Bank #645,France
34263,Italy Bank #5329,Italy
34264,Austria Bank #601,Austria
34265,Italy Bank #2313,Italy
34266,Slovakia Bank #1474,Slovakia
34270,Italy Bank #4409,Italy
34271,Italy Bank #552,Italy
34272,Italy Bank #560,Italy
34274,Spain Bank #631,Spain
34275,Spain Bank #607,Spain
34277,Spain Bank #1371,Spain
34280,Italy Bank #4889,Italy
34282,National Bank of Indianapolis,
34284,National Bank of Danbury,
34286,First Bank of Cleveland,
34287,Bank of the West,
34288,Bank of Milford,
34289,Baltech Community Bank,
34290,Arbor Savings Bank,
34291,First Bank of Danbury,
34292,First Bank of Philadelphia,
34294,Savings Bank of the South,
34297,National Bank of Chicago,
34302,Baltech Savings Bank,
34310,National Bank of Boston,
34311,Savings Bank of Columbus,
34312,National Bank of Danbury,
34313,Arbor Bank,
34314,First Bank of Sacramento,
34320,Bank of Lincoln,
34321,Savings Bank of Topeka,
34322,First Bank of the North,
34324,First Bank of Tampa,
34325,National Bank of Lacrosse,
34326,Savings Bank of Philadelphia,
34327,Sea Savings Bank,
34329,Sunrise Bank,
34331,Desert Savings Bank,
34332,National Bank of Chicago,
34334,National Bank of Providence,
34336,National Bank of Madison,
34338,City National Thrift,
34341,First Bank of Philadelphia,
34342,First Bank of Arkadelphia,
34343,National Bank of Butte,
34344,National Bank of Portland,
34348,Brook Bancorp,
34349,National Bank of the West,
34351,Fieldstone Community Bank,
34353,First Bank of Springfield,
34354,Savings Bank of Newport,
34355,Savings Bank of Omaha,
34357,Oak Credit Union,
34360,Germany Bank #3875,Germany
34361,National Bank of Portsmouth,
34364,Capital Trust Bank,
34365,Desert Cooperative Bank,
34366,National Bank of Fort Wayne,
34368,Bank of Danbury,
34369,Acme Cooperative Bank,
34371,First Bank of the Valley,
34372,First Bank of Hartford,
34373,First Bank of Topeka,
34374,Savings Bank of Plattsburg,
34377,Savings Bank of Newbury,
34378,Germany Bank #3992,Germany
34382,Savings Bank of Helena,
34383,Germany Bank #5049,Germany
34384,Belgium Bank #667,Belgium
34385,Sea Savings Bank,
34386,Savings Bank of Bridgeport,
34389,Arbor Savings Bank,
34390,Desert Trust Bank,
34394,Mountain Cooperative Bank,
34397,Bank of Newport,
34399,Regents Bancorp,
34402,Brook Trust Bank,
34405,National Bank of New York,
34407,Sea Trust Bank,
34408,Bank of Helena,
34412,Austria Bank #3951,Austria
34415,Baltech Credit Union,
34417,First Bank of Denver,
34418,First Bank of Boston,
34424,First Bank of Portsmouth,
34425,Arbor Credit Union,
34428,National Bank of Augusta,
34430,National Bank of Denver,
34432,Baltech Bancorp,
34433,National Bank of Fairfield,
34434,Savings Bank of Seattle,
34436,Slovenia Bank #562,Slovenia
34438,Bank of Milford,
34439,City National Bancorp,
34442,First Bank of Billings,
34443,Flagstone Cooperative Bank,
34444,Savings Bank of Seattle,
34445,Savings Bank of Madison,
34446,Plateau Bank,
34447,Mountain Community Bank,
34448,First Bank of Phoenix,
34451,National Bank of Los Angeles,
34452,Heath Trust Bank,
34453,National Bank of the South,
34454,First Bank of Billings,
34455,First Bank of Tuscon,
34459,First Bank of Tuscon,
34461,Spain Bank #5258,Spain
34462,Dawn Community Bank,
34463,First Bank of Chicago,
34464,Sappo Cooperative Bank,
34465,Plandor Credit Union,
34466,Bank of Fort Wayne,
34468,National Bank of Newbury,
34471,Baltech Federal Bank,
34473,Savings Bank of Denver,
34475,National Bank of Montpelier,
34477,Savings Bank of Albany,
34481,Savings Bank of Augusta,
34483,First Bank of Denver,
34484,First Bank of Houston,
34485,Flagstone Federal Bank,
34486,National Bank of Seattle,
34489,Germany Bank #686,Germany
34492,Savings Bank of the South,
34493,Desert Bancorp,
34496,France Bank #4949,France
34497,Ireland Bank #3193,Ireland
34498,National Bank of New Orleans,
34501,Spain Bank #3957,Spain
34502,Arbor Cooperative Bank,
34503,Savings Bank of Danbury,
34504,Bank of Hartford,
34505,National Bank of Montpelier,
34506,Mexico Bank #45,Mexico
34508,Savings Bank of Chicago,
34509,Savings Bank of Newport,
34511,Spain Bank #3276,Spain
34512,Greece Bank #3116,Greece
34514,Germany Bank #907,Germany
34515,First Bank of Lacrosse,
34517,Savings Bank of Seattle,
34518,Plandor Credit Union,
34519,Mountain Trust Bank,
34521,National Bank of Milford,
34523,Mexico Bank #72,Mexico
34530,China Bank #92,China
34531,China Bank #87,China
34533,Capital Credit Union,
34536,Bank of Seattle,
34537,Savings Bank of Cleveland,
34541,National Bank of Laramie,
34542,National Bank of Detroit,
34544,National Bank of Tampa,
34545,First Bank of Miami,
34546,Hilltop Community Bank,
34549,National Bank of Danbury,
34550,Austria Bank #598,Austria
34551,Italy Bank #4942,Italy
34552,First Bank of Topeka,
34555,Hearthstone Thrift,
34559,Sunrise Credit Union,
34561,Germany Bank #4745,Germany
34563,Baltech Thrift,
34565,National Bank of Butte,
34566,Baltech Credit Union,
34567,National Bank of Augusta,
34568,Savings Bank of Billings,
34575,Greece Bank #805,Greece
34579,Germany Bank #696,Germany
34583,France Bank #25,France
34584,Germany Bank #4149,Germany
34586,Italy Bank #634,Italy
34591,Germany Bank #752,Germany
34593,National Bank of Indianapolis,
34594,Spruce Cooperative Bank,
34595,Bank of the Valley,
34598,Germany Bank #4175,Germany
34600,Italy Bank #573,Italy
34603,Germany Bank #687,Germany
34604,Mexico Bank #44,Mexico
34605,Spain Bank #572,Spain
34609,Spain Bank #5598,Spain
34610,Netherlands Bank #818,Netherlands
34612,Germany Bank #905,Germany
34616,Germany Bank #644,Germany
34617,Germany Bank #663,Germany
34618,First Bank of Topeka,
34619,National Bank of Hartford,
34622,Savings Bank of Billings,
34623,Finland Bank #5331,Finland
34625,Italy Bank #983,Italy
34626,Netherlands Bank #1504,Netherlands
34627,Germany Bank #3401,Germany
34629,France Bank #575,France
34630,France Bank #3939,France
34634,Spain Bank #580,Spain
34635,Austria Bank #5172,Austria
34637,Spain Bank #5271,Spain
34638,Italy Bank #578,Italy
34639,France Bank #579,France
34646,First Bank of Chicago,
34648,National Bank of Boston,
34652,Sappo Savings Bank,
34653,Austria Bank #5012,Austria
34654,Germany Bank #3914,Germany
34655,Italy Bank #653,Italy
34656,Croatia Bank #5570,Croatia
34658,Bank of Detroit,
34659,First Bank of Seattle,
34660,Bank of the West,
34661,Savings Bank of Columbus,
34663,Regents Cooperative Bank,
34664,Bank of Huron,
34666,Capital Federal Bank,
34668,Flagstone Federal Bank,
34670,Spain Bank #1358,Spain
34673,Savings Bank of Laramie,
34675,Sea Credit Union,
34677,Capital Bancorp,
34678,First Bank of Topeka,
34682,Spain Bank #4176,Spain
34685,Germany Bank #78,Germany
34686,Italy Bank #808,Italy
34688,France Bank #4141,France
34689,Germany Bank #784,Germany
34690,Italy Bank #655,Italy
34691,Germany Bank #913,Germany
34692,Mexico Bank #346,Mexico
34693,National Bank of Newbury,
34694,National Bank of Philadelphia,
34696,Germany Bank #585,Germany
34697,France Bank #582,France
34699,Spain Bank #586,Spain
34702,France Bank #5028,France
34703,France Bank #591,France
34704,Bank of Boston,
34705,First Bank of Tampa,
34706,Sea Bank,
34707,Italy Bank #592,Italy
34708,Italy Bank #5480,Italy
34711,Spain Bank #4687,Spain
34713,Bank of Sacramento,
34714,Spruce Savings Bank,
34715,Spain Bank #2545,Spain
34717,First Bank of Newbury,
34719,Acme Thrift,
34721,National Bank of Lincoln,
34722,Bank of Los Angeles,
34723,Mexico Bank #100,Mexico
34724,Golden Community Bank,
34725,National Bank of Newport,
34726,Plandor Bancorp,
34729,National Bank of Tuscon,
34731,Fieldstone Bancorp,
34732,National Bank of Milford,
34733,National Bank of New York,
34735,Regents Bancorp,
34736,Arbor Community Bank,
34739,Bank of Philadelphia,
34742,Germany Bank #603,Germany
34745,Italy Bank #595,Italy
34746,Italy Bank #912,Italy
34748,Germany Bank #753,Germany
34750,Italy Bank #3087,Italy
34751,Italy Bank #599,Italy
34752,France Bank #600,France
34754,Netherlands Bank #3917,Netherlands
34756,Spain Bank #2108,Spain
34757,France Bank #1571,France
34758,Germany Bank #636,Germany
34762,First Bank of Portsmouth,
34766,Bank of the South,
34768,Bank of Omaha,
34769,National Bank of Chicago,
34770,National Bank of Boston,
34772,Mountain Credit Union,
34774,First Bank of Portsmouth,
34775,Bank of Fort Wayne,
34776,Bank of Omaha,
34777,Willows Credit Union,
34779,First Bank of Watertown,
34780,Bank of Detroit,
34782,France Bank #5053,France
34786,Germany Bank #4520,Germany
34790,Austria Bank #692,Austria
34794,Greece Bank #5862,Greece
34795,Germany Bank #619,Germany
34796,Germany Bank #1136,Germany
34798,France Bank #605,France
34802,Spain Bank #647,Spain
34804,France Bank #1303,France
34806,Savings Bank of Miami,
34807,Heath Savings Bank,
34808,Bank of Lincoln,
34810,Ireland Bank #624,Ireland
34814,France Bank #1073,France
34816,Desert Savings Bank,
34818,Bank of Laramie,
34820,The Pine Bancorp,
34821,France Bank #623,France
34824,Germany Bank #4694,Germany
34826,Savings Bank of Fort Wayne,
34828,Savings Bank of Denver,
34829,Sappo Cooperative Bank,
34831,Finland Bank #4345,Finland
34832,Germany Bank #849,Germany
34834,Spain Bank #4653,Spain
34835,Italy Bank #5481,Italy
34836,Italy Bank #625,Italy
34837,Germany Bank #627,Germany
34840,Netherlands Bank #725,Netherlands
34841,Mexico Bank #283,Mexico
34842,Italy Bank #3219,Italy
34845,Ireland Bank #1856,Ireland
34846,France Bank #2032,France
34850,Flagstone Credit Union,
34852,First Bank of Seattle,
34853,Bank of Columbus,
34854,Plateau Bank,
34855,First Bank of Pittsburgh,
34857,Savings Bank of Miami,
34858,Bank of Augusta,
34859,National Bank of Chicago,
34860,First Bank of Chicago,
34861,Plandor Savings Bank,
34865,Plandor Savings Bank,
34866,First Bank of Laramie,
34867,Flagstone Trust Bank,
34869,National Bank of Denver,
34870,Hilltop Federal Bank,
34871,Future Community Bank,
34873,Savings Bank of Providence,
34876,Mexico Bank #395,Mexico
34877,The Pine Savings Bank,
34878,First Bank of Portland,
34879,Plateau Community Bank,
34880,Hearthstone Cooperative Bank,
34881,First Bank of Pittsburgh,
34882,Capital Community Bank,
34883,Fieldstone Credit Union,
34884,Bank of Denver,
34888,First Bank of Boston,
34889,Bank of Tuscon,
34890,Savings Bank of Billings,
34891,First Bank of Columbus,
34892,Netherlands Bank #1065,Netherlands
34893,First Bank of Fort Wayne,
34895,Spain Bank #1027,Spain
34899,Latvia Bank #694,Latvia
34900,Germany Bank #2965,Germany
34903,Austria Bank #867,Austria
34904,Germany Bank #794,Germany
34906,Germany Bank #4504,Germany
34910,France Bank #632,France
34911,City National Community Bank,
34916,First Bank of Fairfield,
34917,Bank of Cleveland,
34918,National Bank of the West,
34919,First Bank of Danbury,
34920,First Bank of Hartford,
34921,Spain Bank #3940,Spain
34925,France Bank #959,France
34927,France Bank #635,France
34928,Oak Credit Union,
34929,National Bank of Montpelier,
34932,National Bank of Madison,
34933,Savings Bank of Los Angeles,
34935,National Bank of Los Angeles,
34938,Future Bank,
34940,Plateau Bancorp,
34941,Finland Bank #1365,Finland
34942,France Bank #928,France
34943,Netherlands Bank #1340,Netherlands
34949,France Bank #673,France
34951,Belgium Bank #810,Belgium
34952,Germany Bank #1124,Germany
34953,France Bank #761,France
34955,Italy Bank #641,Italy
34958,Bank of Los Angeles,
34959,Savings Bank of Newbury,
34961,Savings Bank of the Valley,
34964,Plateau Credit Union,
34965,Savings Bank of Topeka,
34966,First Bank of the West,
34969,Bank of Newbury,
34970,National Bank of Hartford,
34972,National Bank of the Valley,
34973,The Pine Cooperative Bank,
34974,Baltech Bancorp,
34975,Savings Bank of Madison,
34982,Savings Bank of the Valley,
34983,National Bank of Montpelier,
34984,Savings Bank of New York,
34989,Regents Cooperative Bank,
34990,First Bank of the East,
34991,Acme Cooperative Bank,
34993,National Bank of Portland,
34994,Savings Bank of Lacrosse,
34997,First Bank of Detroit,
34998,National Bank of Milford,
35000,Greece Bank #4403,Greece
35002,Germany Bank #887,Germany
35003,Netherlands Bank #672,Netherlands
35007,Netherlands Bank #4724,Netherlands
35009,Italy Bank #701,Italy
35014,Spain Bank #4367,Spain
35015,Malta Bank #657,Malta
35017,Netherlands Bank #1458,Netherlands
35018,Malta Bank #1220,Malta
35019,Germany Bank #646,Germany
35023,Netherlands Bank #4201,Netherlands
35025,Greece Bank #682,Greece
35026,Germany Bank #852,Germany
35027,France Bank #716,France
35029,Germany Bank #737,Germany
35030,Latvia Bank #3922,Latvia
35031,Spain Bank #650,Spain
35036,Future Credit Union,
35037,Germany Bank #733,Germany
35038,Spain Bank #2518,Spain
35039,Germany Bank #4950,Germany
35042,Germany Bank #5187,Germany
35044,Slovakia Bank #3243,Slovakia
35045,Germany Bank #861,Germany
35047,Italy Bank #4182,Italy
35048,Italy Bank #5146,Italy
35049,Spain Bank #3989,Spain
35056,Italy Bank #5175,Italy
35057,France Bank #654,France
35060,France Bank #4283,France
35061,Germany Bank #3574,Germany
35062,Italy Bank #4142,Italy
35067,National Bank of Plattsburg,
35068,National Bank of Milford,
35071,Italy Bank #659,Italy
35072,Slovakia Bank #738,Slovakia
35073,Italy Bank #1246,Italy
35074,France Bank #3943,France
35075,Italy Bank #2627,Italy
35076,Spain Bank #1056,Spain
35078,Netherlands Bank #5330,Netherlands
35081,Acme Bancorp,
35084,Estonia Bank #4258,Estonia
35087,Netherlands Bank #661,Netherlands
35088,Belgium Bank #1409,Belgium
35091,Germany Bank #938,Germany
35093,Germany Bank #3923,Germany
35094,France Bank #4558,France
35096,France Bank #4030,France
35098,France Bank #1072,France
35100,Spain Bank #5200,Spain
35101,Spain Bank #1811,Spain
35103,France Bank #668,France
35105,Germany Bank #684,Germany
35109,Germany Bank #4391,Germany
35110,Spain Bank #669,Spain
35111,Italy Bank #5335,Italy
35113,France Bank #4814,France
35116,China Bank #91,China
35118,China Bank #197,China
35119,China Bank #88,China
35121,France Bank #4382,France
35123,France Bank #3678,France
35126,Ireland Bank #4686,Ireland
35131,Belgium Bank #4397,Belgium
35133,Spain Bank #965,Spain
35135,Lithuania Bank #5093,Lithuania
35137,Italy Bank #4702,Italy
35138,Spain Bank #665,Spain
35139,Netherlands Bank #840,Netherlands
35140,Savings Bank of Providence,
35141,Savings Bank of Fort Wayne,
35143,First Bank of Newbury,
35144,Sunrise Credit Union,
35145,Mountain Trust Bank,
35147,Bank of Milford,
35148,First Bank of Seattle,
35150,Oak Federal Bank,
35151,France Bank #666,France
35152,Netherlands Bank #4804,Netherlands
35153,Italy Bank #5170,Italy
35154,Desert Federal Bank,
35155,Bank of Columbus,
35158,National Bank of Newport,
35159,National Bank of the South,
35161,Bank of Augusta,
35163,Oak Bancorp,
35164,Bank of Topeka,
35165,Greece Bank #2377,Greece
35167,First Bank of Watertown,
35168,France Bank #670,France
35169,France Bank #4586,France
35170,Croatia Bank #3990,Croatia
35171,Italy Bank #4690,Italy
35172,Slovenia Bank #1638,Slovenia
35174,Italy Bank #695,Italy
35175,First Bank of Arkadelphia,
35177,National Bank of Danbury,
35178,Flagstone Community Bank,
35179,France Bank #671,France
35182,Italy Bank #931,Italy
35183,Spain Bank #977,Spain
35184,Germany Bank #4822,Germany
35186,Ireland Bank #697,Ireland
35187,Savings Bank of Springfield,
35191,Netherlands Bank #676,Netherlands
35193,Spain Bank #675,Spain
35194,Germany Bank #732,Germany
35195,Spain Bank #1260,Spain
35198,Germany Bank #793,Germany
35199,Lithuania Bank #856,Lithuania
35202,Germany Bank #2252,Germany
35203,France Bank #678,France
35204,France Bank #3799,France
35207,Portugal Bank #3479,Portugal
35208,Germany Bank #1442,Germany
35209,Latvia Bank #690,Latvia
35211,Heath Community Bank,
35215,Portugal Bank #1182,Portugal
35216,Greece Bank #4563,Greece
35217,France Bank #1424,France
35218,Italy Bank #680,Italy
35219,Italy Bank #4169,Italy
35220,Germany Bank #4570,Germany
35221,France Bank #4353,France
35222,Germany Bank #3277,Germany
35223,France Bank #4153,France
35225,Spain Bank #681,Spain
35227,Finland Bank #4357,Finland
35229,Italy Bank #4836,Italy
35230,Spain Bank #5117,Spain
35234,Croatia Bank #5319,Croatia
35240,Italy Bank #5341,Italy
35242,Italy Bank #1310,Italy
35243,Italy Bank #5970,Italy
35244,Germany Bank #4150,Germany
35246,France Bank #5188,France
35247,Italy Bank #691,Italy
35250,Portugal Bank #4263,Portugal
35251,Germany Bank #3387,Germany
35253,Finland Bank #703,Finland
35255,Regents Bancorp,
35256,Germany Bank #4910,Germany
35259,Italy Bank #688,Italy
35262,Italy Bank #4526,Italy
35264,France Bank #811,France
35265,France Bank #4551,France
35267,Italy Bank #780,Italy
35268,Portugal Bank #4193,Portugal
35269,Spruce Thrift,
35271,Italy Bank #3167,Italy
35272,France Bank #702,France
35273,France Bank #5169,France
35276,Ireland Bank #3924,Ireland
35278,France Bank #5478,France
35279,Germany Bank #4614,Germany
35281,Dawn Trust Bank,
35282,First Bank of Miami,
35283,Bank of Columbus,
35286,Bank of Laramie,
35287,Savings Bank of Tampa,
35290,Savings Bank of Portsmouth,
35293,Savings Bank of Newport,
35294,Bank of Helena,
35295,Bank of Indianapolis,
35296,National Bank of Columbus,
35299,National Bank of Portland,
35300,Willows Federal Bank,
35301,Savings Bank of Augusta,
35302,Desert Bancorp,
35303,China Bank #49,China
